,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
12,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER THYME', 'HERB MARKER CHIVES'})",0.012486035355194849,0.011171715844121705,0.01018597621081685,0.8157894736842105,73.02275541795666,0.010046485771808956,5.36792497113191
13,"frozenset({'HERB MARKER THYME', 'HERB MARKER CHIVES'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER MINT'})",0.011171715844121705,0.012486035355194849,0.01018597621081685,0.911764705882353,73.02275541795666,0.010046485771808956,11.191824932641136
14,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})","frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})",0.01242031937964119,0.011237431819675363,0.01018597621081685,0.8201058201058201,72.97982610848108,0.010046403718609539,5.496356629002393
15,"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",0.011237431819675363,0.01242031937964119,0.01018597621081685,0.9064327485380117,72.97982610848108,0.010046403718609539,10.554757836630086
16,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})","frozenset({'HERB MARKER BASIL', 'HERB MARKER MINT', 'HERB MARKER THYME'})",0.012617467306302163,0.011040283893014391,0.010120260235263193,0.8020833333333334,72.6506076388889,0.00998095981419079,4.996849091908981
17,"frozenset({'HERB MARKER BASIL', 'HERB MARKER MINT', 'HERB MARKER THYME'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})",0.011040283893014391,0.012617467306302163,0.010120260235263193,0.9166666666666667,72.65060763888889,0.00998095981419079,11.848590392324384
18,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER MINT', 'HERB MARKER THYME'})",frozenset({'HERB MARKER CHIVES'}),0.011368863770782677,0.012354603404087533,0.01018597621081685,0.8959537572254336,72.51983150903949,0.01004551840777373,9.49236964506072
19,frozenset({'HERB MARKER CHIVES'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER MINT', 'HERB MARKER THYME'})",0.012354603404087533,0.011368863770782677,0.01018597621081685,0.824468085106383,72.51983150903948,0.01004551840777373,5.632201624578573
20,"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})",0.011237431819675363,0.012617467306302163,0.010251692186370507,0.912280701754386,72.30299707602339,0.010109904257778954,11.256160872708163
21,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})","frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})",0.012617467306302163,0.011237431819675363,0.010251692186370507,0.8125,72.30299707602339,0.010109904257778954,5.273400363628398
22,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",0.012551751330748505,0.011171715844121705,0.010120260235263193,0.8062827225130891,72.17178934400987,0.009980035636049994,5.104491953345212
23,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER THYME', 'HERB MARKER CHIVES'})",0.012551751330748505,0.011171715844121705,0.010120260235263193,0.8062827225130891,72.17178934400987,0.009980035636049994,5.104491953345212
24,"frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY', 'HERB MARKER THYME'})","frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.011171715844121705,0.012551751330748505,0.010120260235263193,0.9058823529411766,72.17178934400987,0.009980035636049994,10.49163764211081
25,"frozenset({'HERB MARKER THYME', 'HERB MARKER CHIVES'})","frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.011171715844121705,0.012551751330748505,0.010120260235263193,0.9058823529411766,72.17178934400987,0.009980035636049994,10.49163764211081
26,"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})",0.012157455477426563,0.012617467306302163,0.011040283893014391,0.908108108108108,71.97229729729729,0.010886887596000138,10.745045208725529
27,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})","frozenset({'HERB MARKER MINT', 'HERB MARKER THYME'})",0.012617467306302163,0.012157455477426563,0.011040283893014391,0.8749999999999999,71.97229729729729,0.010886887596000138,7.902740356180581
28,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER CHIVES'})",0.012551751330748505,0.011368863770782677,0.010251692186370507,0.8167539267015708,71.84129770299307,0.010108993035406487,5.3951013434223025
29,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER CHIVES'})","frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.011368863770782677,0.012551751330748505,0.010251692186370507,0.9017341040462429,71.84129770299307,0.010108993035406487,10.0487380599871
30,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER MINT', 'HERB MARKER THYME'})","frozenset({'HERB MARKER BASIL', 'HERB MARKER ROSEMARY'})",0.011368863770782677,0.01242031937964119,0.010120260235263193,0.8901734104046244,71.67073431813317,0.009979055316246441,8.992172881438012
31,"frozenset({'HERB MARKER BASIL', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",0.011368863770782677,0.01242031937964119,0.010120260235263193,0.8901734104046244,71.67073431813317,0.009979055316246441,8.992172881438012
32,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})","frozenset({'HERB MARKER BASIL', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.01242031937964119,0.011368863770782677,0.010120260235263193,0.8148148148148149,71.67073431813317,0.009979055316246441,5.3386081356377755
33,"frozenset({'HERB MARKER BASIL', 'HERB MARKER ROSEMARY'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER MINT', 'HERB MARKER THYME'})",0.01242031937964119,0.011368863770782677,0.010120260235263193,0.8148148148148149,71.67073431813317,0.009979055316246441,5.3386081356377755
34,"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME'})","frozenset({'HERB MARKER BASIL', 'HERB MARKER ROSEMARY'})",0.012157455477426563,0.01242031937964119,0.010777419990799763,0.8864864864864864,71.37388817388816,0.010626420510926358,8.700106710226965
35,"frozenset({'HERB MARKER BASIL', 'HERB MARKER ROSEMARY'})","frozenset({'HERB MARKER MINT', 'HERB MARKER THYME'})",0.01242031937964119,0.012157455477426563,0.010777419990799763,0.8677248677248677,71.37388817388816,0.010626420510926358,7.468089636590653
36,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",frozenset({'HERB MARKER CHIVES'}),0.011631727672997305,0.012354603404087533,0.010251692186370507,0.8813559322033899,71.33826181031375,0.010107986804066276,8.32443977130841
37,frozenset({'HERB MARKER CHIVES'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.012354603404087533,0.011631727672997305,0.010251692186370507,0.8297872340425533,71.33826181031375,0.010107986804066276,5.806663599921143
38,"frozenset({'HERB MARKER BASIL', 'HERB MARKER THYME'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.012223171452980219,0.011631727672997305,0.010120260235263193,0.827956989247312,71.18091245975337,0.009978083633621772,5.744890582900708
39,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER BASIL', 'HERB MARKER THYME'})",0.011631727672997305,0.012223171452980219,0.010120260235263193,0.8700564971751413,71.18091245975337,0.009978083633621772,7.60158689794881
40,frozenset({'HERB MARKER CHIVES'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})",0.012354603404087533,0.011960307550765591,0.010514556088585135,0.8510638297872342,71.15735328501287,0.010366791232204513,6.633980792159151
41,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})",frozenset({'HERB MARKER CHIVES'}),0.011960307550765591,0.012354603404087533,0.010514556088585135,0.8791208791208791,71.15735328501286,0.010366791232204513,8.170521008202547
42,frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT', 'HERB MARKER CHIVES'})",0.01380035486626799,0.010448840113031477,0.010251692186370507,0.7428571428571429,71.09469901168015,0.010107494484869778,3.8482545106715444
43,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER PARSLEY'}),0.010448840113031477,0.01380035486626799,0.010251692186370507,0.9811320754716982,71.09469901168015,0.010107494484869778,52.26858119208812
44,"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER PARSLEY'}),0.010383124137477821,0.01380035486626799,0.01018597621081685,0.981012658227848,71.08604581072935,0.010042685413099143,51.939847977042945
45,frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME', 'HERB MARKER CHIVES'})",0.01380035486626799,0.010383124137477821,0.01018597621081685,0.738095238095238,71.08604581072935,0.010042685413099143,3.7785371623841746
46,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",0.012551751330748505,0.01242031937964119,0.011040283893014391,0.8795811518324607,70.81791739383362,0.01088438713271266,8.201205173847322
47,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})","frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.01242031937964119,0.012551751330748505,0.011040283893014391,0.8888888888888888,70.81791739383362,0.01088438713271266,8.88703423802326
48,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER CHIVES'})",0.013077479135177763,0.011368863770782677,0.010514556088585135,0.8040201005025125,70.72123623899846,0.010365880009832046,5.044553746400363
49,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER CHIVES'})","frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})",0.011368863770782677,0.013077479135177763,0.010514556088585135,0.9248554913294798,70.72123623899846,0.010365880009832046,13.133661239201093
50,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER PARSLEY'}),0.010777419990799763,0.01380035486626799,0.010514556088585135,0.9756097560975611,70.6945412311266,0.010365823868169288,40.43418545048316
51,frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER CHIVES'})",0.01380035486626799,0.010777419990799763,0.010514556088585135,0.7619047619047619,70.69454123112659,0.010365823868169288,4.1547348360386405
52,"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY'})",0.01176315962410462,0.012223171452980219,0.010120260235263193,0.8603351955307263,70.38559500210249,0.009976477118348988,7.072482092396666
53,"frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY'})","frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.012223171452980219,0.01176315962410462,0.010120260235263193,0.827956989247312,70.38559500210249,0.009976477118348988,5.744126634684897
54,frozenset({'HERB MARKER THYME'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER CHIVES'})",0.013866070841821647,0.010777419990799763,0.010514556088585135,0.7582938388625593,70.35949601202174,0.010365115619500641,4.092665968273359
55,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER THYME'}),0.010777419990799763,0.013866070841821647,0.010514556088585135,0.9756097560975611,70.35949601202174,0.010365115619500641,40.43149109548546
56,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})","frozenset({'HERB MARKER BASIL', 'HERB MARKER THYME'})",0.012617467306302163,0.012223171452980219,0.010843135966353421,0.859375,70.30703965053763,0.010688910500166118,7.024190780778807
57,"frozenset({'HERB MARKER BASIL', 'HERB MARKER THYME'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})",0.012223171452980219,0.012617467306302163,0.010843135966353421,0.8870967741935485,70.30703965053763,0.010688910500166118,8.745388146715618
58,"frozenset({'HERB MARKER BASIL', 'HERB MARKER ROSEMARY'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",0.01242031937964119,0.01242031937964119,0.010843135966353421,0.873015873015873,70.28932560678592,0.01068887163286113,7.777189984885326
59,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})","frozenset({'HERB MARKER BASIL', 'HERB MARKER ROSEMARY'})",0.01242031937964119,0.01242031937964119,0.010843135966353421,0.873015873015873,70.28932560678592,0.01068887163286113,7.777189984885326
60,"frozenset({'HERB MARKER BASIL', 'HERB MARKER THYME'})","frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.012223171452980219,0.012551751330748505,0.010777419990799763,0.8817204301075269,70.24680515678658,0.010623997782248852,8.34842610238549
61,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER BASIL', 'HERB MARKER THYME'})",0.012551751330748505,0.012223171452980219,0.010777419990799763,0.8586387434554974,70.24680515678658,0.010623997782248852,6.987606453795585
62,frozenset({'HERB MARKER CHIVES'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",0.012354603404087533,0.01242031937964119,0.010777419990799763,0.8723404255319149,70.23494314983677,0.010623971870712194,7.736040831526147
63,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",frozenset({'HERB MARKER CHIVES'}),0.01242031937964119,0.012354603404087533,0.010777419990799763,0.8677248677248677,70.23494314983677,0.010623971870712194,7.466599198265095
64,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER PARSLEY'}),0.011171715844121705,0.01380035486626799,0.010777419990799763,0.9647058823529412,69.90442577030812,0.010623246347685775,27.942323278789086
65,frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER CHIVES'})",0.01380035486626799,0.011171715844121705,0.010777419990799763,0.780952380952381,69.90442577030812,0.010623246347685775,4.514216079842053
66,"frozenset({'HERB MARKER THYME', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER PARSLEY'}),0.011171715844121705,0.01380035486626799,0.010777419990799763,0.9647058823529412,69.90442577030812,0.010623246347685775,27.942323278789086
67,frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER CHIVES'})",0.01380035486626799,0.011171715844121705,0.010777419990799763,0.780952380952381,69.90442577030812,0.010623246347685775,4.514216079842053
68,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER MINT'})",frozenset({'HERB MARKER CHIVES'}),0.012486035355194849,0.012354603404087533,0.010777419990799763,0.863157894736842,69.86528555431131,0.010623159975896915,7.217408667431663
69,frozenset({'HERB MARKER CHIVES'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER MINT'})",0.012354603404087533,0.012486035355194849,0.010777419990799763,0.8723404255319149,69.86528555431131,0.010623159975896915,7.735526056384309
70,frozenset({'HERB MARKER THYME'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT', 'HERB MARKER CHIVES'})",0.013866070841821647,0.010448840113031477,0.010120260235263193,0.7298578199052134,69.85060657545681,0.00997537587804103,3.6630753462482533
71,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER THYME'}),0.010448840113031477,0.013866070841821647,0.010120260235263193,0.968553459119497,69.85060657545681,0.00997537587804103,31.35905894723019
72,frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY', 'HERB MARKER MINT', 'HERB MARKER THYME'})",0.014063218768482618,0.010317408161924163,0.010120260235263193,0.7196261682242991,69.74873504375262,0.009975164267158325,3.529867910889138
73,"frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY', 'HERB MARKER MINT', 'HERB MARKER THYME'})",frozenset({'HERB MARKER ROSEMARY'}),0.010317408161924163,0.014063218768482618,0.010120260235263193,0.980891719745223,69.74873504375262,0.009975164267158325,51.597358217783054
74,frozenset({'HERB MARKER CHIVES'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.012354603404087533,0.01176315962410462,0.010120260235263193,0.8191489361702129,69.63681207654821,0.009974931063328406,5.464368411490249
75,"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",frozenset({'HERB MARKER CHIVES'}),0.01176315962410462,0.012354603404087533,0.010120260235263193,0.8603351955307263,69.63681207654821,0.009974931063328406,7.071541039626737
76,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER THYME'}),0.011171715844121705,0.013866070841821647,0.010777419990799763,0.9647058823529412,69.57312517424032,0.010622512187480471,27.940461326148398
77,frozenset({'HERB MARKER THYME'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER CHIVES'})",0.013866070841821647,0.011171715844121705,0.010777419990799763,0.7772511848341233,69.57312517424032,0.010622512187480471,4.439207828870008
78,frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})",0.01380035486626799,0.011237431819675363,0.010777419990799763,0.780952380952381,69.49562795878585,0.010622339443902751,4.513916072127569
79,"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER PARSLEY'}),0.011237431819675363,0.01380035486626799,0.010777419990799763,0.9590643274853801,69.49562795878585,0.010622339443902751,24.09144847398114
80,"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",0.012157455477426563,0.012223171452980219,0.010317408161924163,0.8486486486486486,69.42949723917467,0.010168805499191604,6.526382617185666
81,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER MINT', 'HERB MARKER THYME'})",0.012223171452980219,0.012157455477426563,0.010317408161924163,0.8440860215053764,69.42949723917465,0.010168805499191604,6.335817699351679
82,"frozenset({'HERB MARKER BASIL', 'HERB MARKER MINT', 'HERB MARKER THYME'})",frozenset({'HERB MARKER ROSEMARY'}),0.011040283893014391,0.014063218768482618,0.010777419990799763,0.9761904761904763,69.4144414775256,0.010622158063146148,41.40934481172388
83,frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER BASIL', 'HERB MARKER MINT', 'HERB MARKER THYME'})",0.014063218768482618,0.011040283893014391,0.010777419990799763,0.7663551401869159,69.41444147752559,0.010622158063146148,4.232747584937898
84,"frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",frozenset({'HERB MARKER THYME'}),0.010514556088585135,0.013866070841821647,0.010120260235263193,0.9625,69.4140402843602,0.009974464655668565,26.296904777551436
85,frozenset({'HERB MARKER THYME'}),"frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})",0.013866070841821647,0.010514556088585135,0.010120260235263193,0.7298578199052134,69.4140402843602,0.009974464655668565,3.6628320818475197
86,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER ROSEMARY'}),0.010777419990799763,0.014063218768482618,0.010514556088585135,0.9756097560975611,69.37314793708686,0.010362990873494701,40.42340803049236
87,frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER CHIVES'})",0.014063218768482618,0.010777419990799763,0.010514556088585135,0.7476635514018691,69.37314793708684,0.010362990873494701,3.9202524467031266
88,frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER BASIL', 'HERB MARKER CHIVES'})",0.01380035486626799,0.010711704015246107,0.010251692186370507,0.7428571428571429,69.35004382120947,0.010103866869737684,3.8472322621629322
89,"frozenset({'HERB MARKER BASIL', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER PARSLEY'}),0.010711704015246107,0.01380035486626799,0.010251692186370507,0.9570552147239264,69.35004382120947,0.010103866869737684,22.964363165256916
90,"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER ROSEMARY'}),0.010383124137477821,0.014063218768482618,0.010120260235263193,0.9746835443037976,69.30728735360228,0.00997424008901753,38.94450285864507
91,frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME', 'HERB MARKER CHIVES'})",0.014063218768482618,0.010383124137477821,0.010120260235263193,0.7196261682242991,69.30728735360228,0.00997424008901753,3.5296335239096637
92,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER BASIL', 'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})",0.012486035355194849,0.011697443648550963,0.010120260235263193,0.8105263157894737,69.29089296274394,0.009974205540301987,5.216041269632647
93,"frozenset({'HERB MARKER BASIL', 'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER MINT'})",0.011697443648550963,0.012486035355194849,0.010120260235263193,0.8651685393258427,69.29089296274394,0.009974205540301987,7.324061904448971
94,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})","frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY', 'HERB MARKER MINT'})",0.013077479135177763,0.011171715844121705,0.010120260235263193,0.7738693467336684,69.27041087791902,0.009974162354407557,4.372818412155995
95,"frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY', 'HERB MARKER MINT'})","frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})",0.011171715844121705,0.013077479135177763,0.010120260235263193,0.9058823529411766,69.270410877919,0.009974162354407557,10.48605178418875
96,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})","frozenset({'HERB MARKER BASIL', 'HERB MARKER MINT'})",0.011960307550765591,0.012223171452980219,0.010120260235263193,0.8461538461538463,69.22539288668322,0.009974067345439812,6.420549385555633
97,"frozenset({'HERB MARKER BASIL', 'HERB MARKER MINT'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})",0.012223171452980219,0.011960307550765591,0.010120260235263193,0.827956989247312,69.22539288668322,0.009974067345439812,5.74298071236118
98,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER THYME'}),0.011303147795229021,0.013866070841821647,0.010843135966353421,0.9593023255813954,69.18342885484405,0.010686405718289195,24.230719402172404
99,frozenset({'HERB MARKER THYME'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.013866070841821647,0.011303147795229021,0.010843135966353421,0.7819905213270143,69.18342885484404,0.010686405718289195,4.535109474243625
100,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER CHIVES'}),0.012617467306302163,0.012354603404087533,0.010777419990799763,0.8541666666666666,69.13752216312056,0.010621536186266359,6.7724255766576835
101,frozenset({'HERB MARKER CHIVES'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})",0.012354603404087533,0.012617467306302163,0.010777419990799763,0.8723404255319149,69.13752216312056,0.010621536186266359,7.734496506100635
